url,publisher,title,body,authors,topics,publishing_date,event_label,event_type,is_control,topic_id,topic_label
https://www.elmundo.es/cultura/cine/2024/03/12/65f0db0afdddff8c5b8b4576.html,El Mundo,"Roman Polanski, demandado de nuevo por más acusaciones de agresión sexual a una menor","Dijo que Polanski le dio chupitos de tequila que la dejaron ""aturdida"" y después la violó

Una mujer ha demandado al director Roman Polanski, alegando que la violó en su casa cuando era menor de edad en 1973. La mujer aireó las acusaciones, que Polanski, de 90 años, ha negado, en una rueda de prensa con su abogada, Gloria Allred, este martes.

El relato es similar al caso de agresión sexual criminal en Los Ángeles, aún sin resolver, que llevó a Polanski en 1978 a huir a Europa, donde ha permanecido desde entonces.

La mujer que presentó la demanda civil declaró que fue a cenar con Polanski, que sabía que era menor de 18 años, en 1973, meses después de haberlo conocido en una fiesta. Dijo que Polanski le dio chupitos de tequila en su casa antes y en el restaurante.

Dice que se quedó aturdida y que Polanski la llevó a casa. Después recuerda que se tumbó a su lado en la cama. ""Él le dijo que quería tener relaciones sexuales con ella"", dice la demanda. ""La demandante, aunque aturdida, le dijo al demandado 'No'. Ella le dijo: 'Por favor, no lo hagas'. Él ignoró sus súplicas. El acusado Polanski le quitó la ropa a la demandante y procedió a violarla causándole un tremendo dolor y sufrimiento físico y emocional.""

El abogado defensor Alexander Rufus-Isaacs dijo en un correo electrónico el martes que Polanski ""niega enérgicamente las acusaciones formuladas contra él en la demanda y cree que el lugar adecuado para juzgar este caso es en los tribunales.""

La demanda se presentó en junio ante el Tribunal Superior de Los Ángeles en virtud de una ley de California que permitía temporalmente presentar denuncias por abusos sexuales en la infancia una vez prescritos. En virtud de la ley, Polanski tampoco podía ser nombrado inicialmente, por lo que los medios de comunicación no se hicieron eco de la demanda. La demanda solicita una indemnización por daños y perjuicios que se determinará en el juicio.

Desde entonces, un juez ha autorizado al demandante a utilizar su nombre en el caso. El juez fijó el viernes la fecha del juicio para 2025.

En su respuesta legal a la demanda, el abogado de Polanski niega todas sus alegaciones y afirma que la demanda es inconstitucional porque se basa en una ley que no se aprobó hasta 1990.

La mujer dio a conocer su historia por primera vez en 2017, después de que la mujer en el caso penal de Polanski pidiera a un juez que desestimara los cargos, a lo que él se negó.

En aquel momento, la mujer que ahora ha presentado la demanda civil dio su nombre y su inicial del segundo nombre y dijo que tenía 16 años en el momento de la agresión.

En la demanda y en la rueda de prensa del martes, no dio su nombre y sólo dijo que era menor de edad en ese momento. Sólo habló brevemente.

""Me llevó mucho tiempo decidirme a presentar esta demanda contra el Sr. Polanski, pero finalmente tomé esa decisión"", dijo. ""Quiero presentarla para obtener justicia y responsabilidades"".

Associated Press no suele nombrar a las personas que afirman haber sufrido abusos sexuales.

Tres denuncias más

Al menos otras tres mujeres han denunciado que Polanski abusó sexualmente de ellas.

Figura importante del renacimiento cinematográfico del Nuevo Hollywood de los años 60 y 70, Polanski dirigió películas como ""La semilla del diablo"" y ""Chinatown"".

En 1977 fue acusado de drogar y violar a una niña de 13 años. Llegó a un acuerdo con los fiscales por el que se declararía culpable de un cargo menor de relaciones sexuales ilícitas y no tendría que ir a prisión más allá del tiempo de cárcel que ya había cumplido.

Pero Polanski temía que el juez fuera a incumplir el acuerdo antes de que se cerrara y en 1978 huyó a Europa. Según las transcripciones desveladas en 2022, un fiscal declaró que, de hecho, el juez había planeado rechazar el acuerdo.

Los abogados de Polanski llevan años luchando para poner fin al caso y levantar una orden de detención internacional que le confinaba a su Francia natal, Suiza y Polonia, donde las autoridades han rechazado las peticiones estadounidenses de extradición.

Siguió haciendo películas y ganó un Oscar al mejor director por ""El pianista"" en 2003. Pero la Academia de las Artes y las Ciencias Cinematográficas lo expulsó en 2018 después de que el movimiento #MeToo cobrara fuerza.",AP,"cine, cine, Hollywood, Premios Oscar, Abusos Sexuales, Tribunales, Estados Unidos",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/madrid/2024/03/13/65f0b63ffc6c836b1f8b457b.html,El Mundo,Arrestados un cocinero y un camarero por robar productos ibéricos en la taberna de La Castellana donde trabajaban,"Agentes de la Policía Municipal y de la Policía Nacional detuvieron el pasado sábado de madrugada en el distrito madrileño de Chamartín a un ayudante de cocina de 35 años y a un camarero de 30, acusados de robar productos ibéricos, bebida y comida de la Taberna del Volapié del Paseo de la Castellana donde trabajaban y de la que acababan de salir. Alegaron que se los había regalado el dueño.

Los hechos se iniciaron cuando la Policía Municipal acudió al Paseo de la Habana 4, en las inmediaciones de dicho restaurante, tras ser requeridos por una llamada que avisaba de que un individuo había amenazado con un cuchillo a un chico. Los agentes se encontraron en el lugar a los dos empleados del citado restaurante cercano, uno de ellos español, ayudante de cocina, y el otro, rumano, que trabajaba de camarero. Ambos presentaban síntomas de haber bebido mucho alcohol.

Fueron identificados y registrados en busca del cuchillo con el que amenazaron a un joven y que no se halló. Sin embargo, al inspeccionar sus mochilas y una bolsa de basura se descubrió una gran cantidad de productos gastronómicos caros tipo gourmet procedentes de la taberna, tales como quesos, embutidos, lomos ibéricos, latas, aceites, foie, pulpo, albóndigas, carrilleras, magro. La mercancía superaba los 500 euros de valor. Ambos dijeron que tenían permiso del propietario del negocio para llevarse esos productos.

La Policía Municipal localizó al poco rato al encargado del restaurante Taberna del Volapié para verificar la procedencia de los productos alimenticios. Este manifestó que el género correspondía al local y confirmó que las personas que lo portaban eran trabajadores del mismo, sin que tuvieran autorización para llevarse este material perecedero, por lo que evidentemente había sido sustraído del restaurante. Fueron arrestados tras entregar las llaves del local que también llevaban. Iban muy bebidos.

Según fuentes policiales, el cuchillo con el que supuestamente amenazaron al chico tras salir del local lo tuvieron que usar para cortar los lomos ibéricos, ya que, de lo contrario, no entraban en la mochila debido a la longitud de estos. Los dos acababan de salir del restaurante donde trabajaban, cuyo clausura se produjo sobre las 02.00 horas del sábado. Ambos confesaron que se tomaron unas cuantas copas en el local como si se tratase de una ""barra libre"".

El gerente del establecimiento manifestó a los policías municipales que sospechaba de su comportamiento desde hace tiempo. Tras levantar la correspondiente acta, todo el material le fue entregado al responsable del local que lo llevó al establecimiento. Asimismo, afirmó que le faltaba un cuchillo de la cocina del restaurante.",Luis F. Durán,madrid,2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/internacional/2024/03/12/65f0a955e4d4d8bf0d8b4571.html,El Mundo,EL MUNDO documenta el uso de armas químicas por parte de Rusia en Ucrania,"Médicos y soldados cuentan su experiencia frente a los gases venenosos usados por las tropas de la Z

Yuri, soldado de asalto de la Brigada 54, saca la granada de una bolsa de plástico. La acaba de traer de las trincheras para que la analicen en un laboratorio. Es la misma que ha estado a punto de matarlo a él y a su compañero, que ahora recupera sus",Alberto Rojas,"internacional, Artículos Alberto Rojas, Guerra Ucrania Rusia",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/internacional/2024/03/12/65f0b0e9fdddffbc098b4574.html,El Mundo,Un hombre armado toma como rehenes a 18 pasajeros de un autobús en Río de Janeiro,"Al menos tres personas han resultado heridas en un tiroteo previo al secuestro

Un hombre armado que intentó asaltar un autobús cuando partía de la terminal de Río de Janeiro tomó como rehenes este martes a 18 pasajeros tras un tiroteo en que al menos tres personas quedaron heridas, informó la estación.

Los rehenes son mantenidos dentro del autobús en el estacionamiento principal de la terminal intermunicipal de esta ciudad brasileña, que está rodeada de policías que intentan negociar la liberación de los pasajeros con el asaltante.

La zona fue acordonada y agentes de la unidad de élite Batallón de Operaciones Especiales lleva a cabo ""las negociaciones en el lugar"", explicó la Policía Militar de Rio en un comunicado, precisa Afp.",Efe,"internacional, Brasil, Sucesos",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/internacional/2024/03/13/65f031c4fc6c83347d8b45b0.html,El Mundo,Línea de ayuda telefónica en Alemania para hombres víctimas de  violencia doméstica,"Se dice que los hombres no deben llorar, aunque tengan razones para ello, y que rara vez sufren violencia doméstica por la ventaja que les da su fuerza bruta. La violencia, sin embargo, no tiene género y no es necesariamente física. Las estadísticas del Centro Federal Especializado y de Coordinación para la Protección de los Hombres contra la Violencia (BFKM) lo demuestran. En el 30% de los casos registrados de violencia doméstica en Alemania la víctima es varón, y eso significa 70.000 denuncias.

Los expertos creen que los afectados reales rondan el millón, pues los hombres no suelen denunciar por vergüenza o por miedo a las represalias de su pareja, que van desde el suicidio a llevarse para siempre a los hijos. En algunos casos, la situación es tan insoportable que los afectados buscan ayuda en centros de acogida. El problema es que sólo hay 12 en todo el país con 41 plazas frente a una demanda en alza. En 2021, la BFKM recibió 251 solicitudes, y un año más tarde 421. Solo un centenar obtuvo una plaza en un piso de acogida.

Alemania dejó de relativizar la violencia doméstica en los hombres hace cuatro años, cuando los estados federados de Baviera y Renania del Norte-Westfalia abrieron una línea de ayuda telefónica para hombres similar a la que existía para mujeres. El 0800 123 99 00 se puso en marcha en abril de 2020 y la lluvia de llamadas fue tan abrumadora que los gobiernos de Baden-Württemberg, Mecklemburgo-Pomerania Occidental y Renania-Palatinado se unieron al servicio de ayuda a los hombres que ofrece la web maennerhilfetelefon.de.

""La violencia contra los hombres en el contexto de la violencia doméstica es un tabú en nuestra sociedad al que hay que prestar más atención"", afirma el presidente de la BFKM, Frank Schreinert, que pide ampliar la red de ayuda a los hombres huyendo de estereotipos sociales y del argumento de que hablar de violencia contra los hombres es relativizar la que sufren las mujeres, aunque sean más frecuentes y fatales. No hay cifras de hombres asesinados por sus parejas, pero se sabe que de las 135.502 víctimas de lesiones corporales en el ámbito doméstico registradas el pasado año en Alemania 57.400 fueron hombres y que de las 57.376 denuncias por amenazas, acoso y coacción, 13.332 fueron hombres.

La violencia doméstica de las mujeres presenta tres variedades, según los expertos. La más común es la psicológica: insultos, humillaciones, burlas, controles, prohibiciones, amenazas y chantajes, sobre todo si hay hijos de por medio. Muchos hombres lo toleran en silencio por temor a ser ridiculizados o a procesos judiciales que generalmente no les benefician, otros se defienden golpeando y luego están los que por celos machistas matan a su pareja.

La segunda variante más común es la violencia física. Para compensar su inferioridad física, muerden y arañan, aunque lo más frecuente es que utilicen objetos como agujas, tijeras, pequeños muebles, utensilios de cocina, cuchillos, martillos y otras herramientas. La tercera variante es la violencia sexual, pues también los hombres son acosados sexualmente, violados u obligados a realizar actos que rechazan.

Dicen los sociólogos que el aumento de la agresividad estaría relacionado con la evolución de los estereotipos de género y la proyección de la feminidad que se transmite a través de películas, thrillers policíacos, cómics y juegos de ordenador.",Carmen Valero,internacional,2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/espana/2024/03/12/65e20519fdddfff4b38b4576.html,El Mundo,"Diego Hidalgo, impulsor del manifiesto por la desconexión digital: ""Con el ChatGPT los alumnos van a perder su capacidad de pensar""","Defiende que ""la educación no ha mejorado por poner más pantallas en las aulas""

Diego Hidalgo (París, 1983) es el promotor del Manifiesto Off, que han firmado más de 150 personalidades de la universidad, la ciencia o la empresa para alertar de los riesgos de la inteligencia artificial, reivindicar el derecho a la desconexión dig",Olga R. Sanmartín,"espana, Artículos Olga R. Sanmartín, Educación, Móvil, Educación Secundaria, Pilar Alegría, Diana Morant, Inteligencia artificial",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/espana/2024/03/12/65f0a300e85ece0e718b45d1.html,El Mundo,"Querella contra el letrado mayor de Armengol por actuar en la amnistía ""al servicio de un engranaje de corrupción política""","La asociación Movimiento 24.2 acusa a Fernando Galindo de cometer delitos de prevaricación y falsedad documental

La asociación Movimiento 24.2 ha presentado una querella en los juzgados de Madrid contra el letrado mayor de las Cortes y secretario general del Congreso de los Diputados, Fernando Galindo, por abrir la puerta a la tramitación de la proposición de L",Ángela Martialay,"espana, Congreso de los Diputados, Amnistía, Francina Armengol",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/espana/2024/03/12/65f0a8bae9cf4a1d378b45d5.html,El Mundo,"Los partidos convierten el Parlamento en una ""ciénaga"" sobre la corrupción: ""Nos mataremos unos a otros""","La amnistía, Koldo, Delcy, el novio de Ayuso, Pegasus y la policía patriótica enfangarán la legislatura

Hay quien mantiene que la legislatura aún no ha arrancado a la espera de que la Ley de Amnistía, que borrará los delitos del proceso independentista, y los Presupuestos Generales del Estado no estén definitivamente encarrilados porque sin ambas premi",Marisa Cruz,"espana, PP, PSOE, Senado, Congreso de los Diputados, Corrupción, José Luis Ábalos, Koldo García, Isabel Díaz Ayuso, Delcy Rodríguez, Amnistía, Caso Pegasus, Francina Armengol",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/espana/2024/03/12/65f0adabfdddff8c708b4577.html,El Mundo,"Las comunidades del PP explotan contra ""el traje a medida"" de Cataluña con las balanzas: ""Quieren enfrentarnos y acabar con la solidaridad""","Las autonomías 'populares' no usarán los datos brutos que publicó el Ministerio de Hacienda para no contribuir a ""fragmentar más España""

Las 12 comunidades autónomas en las que gobierna el PP no usarán los datos brutos que publicó ayer el Ministerio de Hacienda. No quieren entrar en la batalla de las balanzas fiscales «a la medida» de cada región, sino que abogan por externalizarlas a","Juanma Lamet, Marta Belver","espana, PP, Cataluña",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.elmundo.es/espana/2024/03/12/65f0b43ee4d4d854098b4575.html,El Mundo,"""Shock"" en Betanzos por el trágico final del sueño americano de Alfredo: el gallego que triunfó en la aviación en EEUU y murió con su mujer y su hijo en un accidente aéreo","Había emigrado a Florida, donde se había asentado llegando a fundar la aerolínea y academia Atlantis Aviation

Alfredo José Díez Seoane (Betanzos, 1984-Virginia, 2024) era un soñador. A un mes de los 40 años, había cumplido incluso el sueño americano y triunfó en el mundo de la aviación de Estados Unidos pese a proceder de una familia trabajadora gallega y ll",Natalia Puga,espana,2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
