url,publisher,title,body,authors,topics,publishing_date,event_label,event_type,is_control,topic_id,topic_label
https://www.dw.com/ha/chadi-ta-bukaci-taimako-kan-yaki-da-taaddanci/a-70634731,Deutsche Welle,Chadi ta bukaci taimako kan yaki da ta'addanci,"Chadi ta nemi taimakon kasashen duniya bayan harin Boko Haram

Kasar Chadi ta bukaci gamaiyar kasa da kasa su kara azama ta fuskar taimako na yaki da ta'addanci a yankin Sahel, bayan harin mayakan Jihadi da ya kashe sojojin Chadi 40 a wani harin ba zata.

Kungiyar Jihadin a ranar Lahadin da ta gabata, ta kai hari kan wata bataliyar soji a yankin tafkin Chadi, yankin da ya yi kaurin suna wajen kungiyoyin yan bindiga a cewar wata sanarwa da mai magana da yawun rundunar sojin Abderaman Koulamallah ya fitar.

Majiyoyin sojin sun ce wasu mutanen kimanin 20 sun sami raunuka a harin.",Abdullahi Tanko Bala,Siyasa,2024-10-29,CONTROL_Polish_Womens_Strike_2020_2024,sustained,True,0,"In, The, To"
https://www.dw.com/ha/georgia-za-a-sake-kidayar-kuriu-a-wasu-mazabu/a-70634730,Deutsche Welle,Georgia: Za a sake kidayar kuri'u a wasu mazabu,"Hukumar zabe a kasar Georgia na shirin sake kidaya kuri'un wasu mazabu bayan da yan adawa suka yi korafin cewa an tafka magudi na satar kuri'iu. Sai dai shugaban kasar ya yi kiran gudanar da bincike na kasa da kasa.

Alkaluman sakamakon da hukumar zaben ta fitar a farko ya nuna jam'iyya mai mulki ta Georgian Dream Party na kan hanyar lashe zaben da gagarumin rinjaye inda ta sami kusan kashi 54 cikin dari na kuri'iun da aka kada.

Sakamakon ya kuma nuna kawancen Jam'iyyu hudu na adawa sun sami kashi 38 cikin dari na kuri'un

Jam'iyyun adawar dai da kuma shugabar kasar Salome Zourabichvili wadda ta yi kaurin suna wajen sukar lamirin gwamnatin Firaminista Irakil Kobakhidez sun ce an tafka magudi.

Dubban jama'a sun fita titunan Tbilisi don nuna fushinsu da sakamakon zaben.",Abdullahi Tanko Bala,"Siyasa, Jojiya",2024-10-29,CONTROL_Polish_Womens_Strike_2020_2024,sustained,True,0,"In, The, To"
https://www.dw.com/en/chinese-space-mission-blasts-off-to-test-lunar-bricks/a-70635495?maca=en-rss-en-all-1573-rdf,Deutsche Welle,Chinese space mission blasts off to test lunar bricks,"The Shenzhou-19 mission is set to carry out a number of experiments, including tests of bricks made of simulated lunar soil that could one day be used to build a research base on the moon.

Three Chinese astronauts blasted off on a mission to China's Tiangong space station in the early hours of Wednesday.

The Shenzhou-19 mission took off carrying crew leader Cai Xuzhe, Song Lingdong, and Wang Haoze, who is China's first female spaceflight engineer.

""Like everyone else, I dream of going to the space station to have a look,"" Wang told reporters.

""I want to meticulously complete each task and protect our home in space.""

Chinese astronauts to test lunar bricks

China is hoping to achieve a manned moon landing by 2030 and to construct a lunar research station by 2035.

To that end, the Shenzhou-19 mission crew is planning to conduct a number of experiments including testing how bricks made from simulated lunar soil withstand the high-radiation, low-gravity conditions of space.

China is aiming to build a future base out of bricks made from lunar soil due to the high cost associated with sending up construction materials from Earth.

""During the Shenzhou-19 flight ... 86 space sci-tech experiments will be carried out in the fields of space life sciences, microgravity physics, materials, medicine, new technologies,"" said Lin Xiqiang, deputy director of the China Manned Space Agency (CMSA).",,"Science, China",2024-10-29,CONTROL_Polish_Womens_Strike_2020_2024,sustained,True,0,"In, The, To"
https://www.dw.com/sq/shqip%C3%ABri-opozita-n%C3%AB-protest%C3%AB-mbar%C3%ABkomb%C3%ABtare-bllokon-akset-kryesore-n%C3%AB-vend/a-70635295,Deutsche Welle,Shqipëri: Opozita në protestë mbarëkombëtare,"Opozita në Shqipëri protestoi këtë të martë (29.10) duke e shtrirë në gjashtë akse kryesore të vendit “aktin e revoltës së mosbindjes civile”, e dyta radhazi pas asaj të 7 tetorit.

Protestuesit përsëritën kërkesat për formimin e një qeverie teknike deri në zgjedhjet parlamentare të vitit të ardhshëm, si dhe lirimin e liderëve të opozitës në Shqipëri. Protesta u shoqërua me djegie të gomave dhe disa përplasje mes protestuesve dhe policisë.

Opozita vijon ""mosbindjen civile”

Deputetët e opozitës shqiptare ndaluan makinat e tyre në mbikalimin e Kamzës, në hyrje të Tiranës, duke njoftuar zyrtarisht nisjen e protestës, prej orës 17:00 të së martës. E njëjta skenë u përsërit edhe në pesë rrethrrotullime të tjera të vendit, në Shkozet, Bradashesh, Rrogozhinë, Levan dhe Milot, duke sjellë bllokimin e qarkullimit rrugor. Vetëm autoambulancat u lejuan që të kalonin. Me qindra simpatizantë të djathtë iu bashkuan deputetëve në mosbindjen civile të nisur prej 7 tetorit, duke artikuluar për rreth tri orë kërkesën për krijimin e një kabineti teknik, që do ta udhëheqë vendin deri në zgjedhjet e pranverës së ardhshme. Po ashtu ata përsëriten thirrjet për lirimin e lidershipit të opozitës, kryetarin e Partisë Demokrate, Sali Berisha, dhe kryetarin e Partisë së Lirisë, Ilir Meta, ky i fundit i arrestuar nga SPAK gjatë javës së kaluar.

Protestuesit djegin goma dhe përplasen me policinë

Protesta e opozitës e përqëndruar në akset kryesore të vendit, u shoqërua me diegie të gomave dhe me disa momente tensioni mes mbështetësve të opozitës dhe policisë së shtetit. Kjo e fundit kërkoi disa herë nga protestuesit që të zhbllokonin rrugët për të bërë të mundur kalimin e automjeteve, duke hasur në kundështimin e tyre.

""Kauza e opozitës është për votën e lirë dhe një Shqipëri demokratike” – u shpreh Sekretari i Përgjithshëm i PD, Flamur Noka. Më tej ai paralajmëroi se opozita do ta vijojë mosbindjen civile përmes akteve të tjera ""deri në rrëzimin e regjimit të Edi Ramës”. Protestës së opozitës iu bashkua në rrethrrotullimin e Kamzës, aty ku u arrestua gjatë javës së kaluar ish-presidenti Ilir Meta, edhe sekretari i përgjithshëm i Partisë së Lirisë, Tedi Blushi. Ai lëshoi akuza ndaj drejtësisë shqiptare, teksa bëri thirrje se kjo lëvizje e opozitës do të përshkallëzohet edhe më tej, në një përballje ""dhëmb për dhëmb” me qeverinë. Protesta e 29 tetorit u njoftua nga kryetari i partisë demokrate,Sali Berisha, gjatë një komunikimi me gazetarët, vetëm pak orë pas arrestimit të ish- presidentit, Ilir Meta, aleatit të tij në opozitë. Berisha e cilësoi arrestimin e Metës si politik, dhe drejtësinë të vendosur nën urdhërat e kryeministrit të Shqipërisë, Edi Rama. Opozita ka paralajmëruar se ""mosbindja civile” - siç e cilësojnë ata këtë lëvizje, do të vijojë edhe më tej, por ende nuk kanë përcaktuar një datë të radhës.",Rashela Shehu,"Politikë, Shqipëri",2024-10-29,CONTROL_Polish_Womens_Strike_2020_2024,sustained,True,1,"De, En, La"
https://www.dw.com/ru/ft-moskva-i-kiev-vedut-peregovory-o-prekrasenii-udarov-po-energoobektam/a-70635668,Deutsche Welle,FT: РФ и Киев обсуждают прекращение ударов по энергообъектам,"Представители воюющих сторон находятся на этапе консультаций по поводу приостановки взаимных ударов по объектам энергоинфраструктуры, пишет газета Financial Times со ссылкой на источники. Посредником выступает Катар.

По словам осведомленных источников британской газеты Financial Times (FT), среди которых ""высокопоставленные украинские чиновники"", Украина и Россия ведут предварительные переговоры о прекращении взаимных ударов по энергетической инфраструктуре каждой из сторон. ""Киев стремился возобновить переговоры при посредничестве Катара, которые в августе были близки к соглашению, но были сорваны вторжением Украины в Курскую область"", - говорится в материале газеты, опубликованном во вторник, 29 октября.

FT уточняет, что на данном этапе речь идет об ""очень ранних переговорах о возможном перезапуске чего-либо"", ссылаясь на слова осведомленного о переговорах дипломата. ""Соглашение ознаменовало бы самую значительную деэскалацию войны с тех пор, как президент России Владимир Путин отдал приказ о полномасштабном вторжении в Украину"", - пишет Financial Times. Собеседники FT предположили, что Москва вряд ли пойдет на такую сделку, пока в Курской области РФ продолжают находиться военнослужащие Вооруженных сил Украины (ВСУ). По данным газеты, на данный момент ВСУ контролируют около 600 кв. км российской территории.

Катар начал выступать посредником в этих переговорах в июне после того, как по инициативе президента Украины Владимира Зеленского прошел мирный саммит в Швейцарии, на который Россия не была приглашена, отмечает Financial Times.

Стороны нанесли значительный урон инфраструктурам

В рамках украинской военной кампании с начала 2024 года ударам подверглись по меньшей мере девять из 32 крупнейших нефтеперерабатывающих заводов России, приводит собственные данные FT, уточняя также, что на ""пике атак"" в мае пострадало 17 процентов нефтеперерабатывающих мощностей РФ, но с тех пор большая их часть была восстановлена.

При этом ""удары России на атаки Киева погрузили большую часть Украины во временную темноту и сократили 9 ГВт мощности генерации электроэнергии - половину того, что Украине было нужно, чтобы пережить зиму"", - говорится в материале.

Зеленский - за взаимный отказ от ударов по энергообъектам

Взаимное прекращение ударов по объектам энергетической инфраструктуры может стать первым шагом к завершению активных боевых действий в Украине, заявил 23 октября президент Украины в интервью FT. ""Мы видели во время первого мирного саммита, что возможно решение по энергетической безопасности. Иными словами, мы не атакуем их энергетическую инфраструктуру, они - нашу. Может ли это привести к завершению горячей фазы этой войны? Я думаю, да"", - сказал Зеленский.

Он также потребовал, чтобы Россия прекратила удары по грузовым судам в украинских портах (Москва утверждает, что удары наносятся по военным грузам). По данным ООН, только за период с 1 сентября удары РФ по украинским черноморским портам повредили шесть гражданских судов и инфраструктуру для загрузки зерна. При этом Зеленский уверен, что Россия будет дожидаться результатов президентских выборов в США и лишь потом примет решение, идти ли на переговоры с Киевом.

Путин исключил уступки Украине на возможных переговорах

Россия готова идти на ""разумные компромиссы с Украиной"", но прямые переговоры на данный момент не ведутся, заявил президент России 25 октября. ""Мы готовы искать компромиссы, мы готовы идти на эти компромиссы разумные. Но я сейчас не хочу вдаваться в детали, потому что предметных переговоров нет, противная сторона отказывается от этого"", - сказал Путин.

По его словам, речь не идет об уступках и ""разменах"". ""Исход должен быть в пользу России, я говорю прямо, без всякого стеснения, и должен исходить из тех реалий, которые складываются на поле боя. Без всяких сомнений, никаких уступок мы здесь делать не собираемся, никаких разменов не будет"", - продолжил российский президент.

В свою очередь, Владимир Зеленский неоднократно подчеркивал, что единственный путь к справедливости - ""исключительно украинская формула мира, нормы международного права, территориальная целостность и суверенитет Украины"".",Роман Сулима,"Конфликты, Украина",2024-10-30,CONTROL_Polish_Womens_Strike_2020_2024,sustained,True,3,"За, На, Рф"
https://www.dw.com/en/us-election-harris-says-trump-wants-unchecked-power/live-70625066?maca=en-rss-en-top-1022-rdf,Deutsche Welle,US election: Harris says Trump wants 'unchecked power',"As Donald Trump campaigned in Pennsylvania, Kamala Harris delivered a plea to voters at the same spot where her rival spoke before the Capitol riots on January 6, 2021. Follow DW's election digest.

Polls show the US presidential election is on a knife's edge with both candidates neck and neck. Vice President Kamala Harris and former President Donald Trump are making their final pitches in key battlegrounds as they face off in the race for the White House with 7 days to go.

Democrat presidential candidate Kamala Harris told tens of thousands of people gathered in Washington DC that her Republican opponent, Donald Trump, is seeking ""unchecked power"" as president.

""We know who Donald Trump is,"" Harris said, adding that the former president ""sent an armed mob"" to the US Capitol in an attempt to overturn the results of the 2020 election.

""This is someone who is unstable, obsessed with revenge, consumed with grievance and out for unchecked power,"" Harris said at the Ellipse, the site near the White House where Trump addressed his supporters on January 6, 2021, before they attacked the US Capitol.

Trump ""has spent a decade trying to keep the American people divided and afraid of each other: That's who he is,"" Harris said. ""But America, I am here tonight to say: That's not who we are.""

Harris promised to ""put country above party and above self"" as she delivered the ""closing argument"" of her presidential campaign.

The rally, which comes just a week before Election Day, drew 75,000 people, according to the organizers. The number could not be immediately verified.

Large crowds have turned out to hear Vice President Kamala Harris deliver her campaign's ""closing argument"" in front of the White House in Washington DC.

Organizers told police they expect the rally may attract more than 50,000 people, NBC4 Washington reported.

One voter attending the event, 21-year-old Liam, told DW correspondent Carla Bleiker he's excited about the possibility of the US getting its first female president.

""We need change in this country, and I think a woman could do that,"" he said.

The rally is taking place at the same spot where former President Donald Trump spoke on January 6, 2021, before his supporters staged an assault on the US Capitol.

The US Supreme Court has rejected a bid by former independent presidential candidate Robert F. Kennedy Jr. to be removed from the November 5 ballot in Wisconsin and Michigan.

Kennedy suspended his campaign in August and endorsed former President Donald Trump's candidacy. Kennedy has urged his supporters everywhere to support the Republican nominee and has withdrawn from the ballot in a number of Republican-leaning states.

Michigan and Wisconsin are among a handful of battleground states expected to determine the outcome of the race between Trump and Democrat Kamala Harris.

Kennedy, an environmental lawyer and anti-vaccine activist known by his initials RFK Jr., has sought Supreme Court intervention in his attempts to stay on the ballot in some states while dropping out in others.

Many in Iran believe that a Harris victory would mean a continuation of the status quo in their country, and are hopeful that a Trump victory could remove the Islamic regime from power.

""Trump's statements are perceived selectively not only in the US but also in Iran,"" Iranian political journalist Fariba Pajooh told DW.

""Many Iranians believe he could topple the regime in Iran,"" and end the country's economic crisis, Pajooh said, bu also pointed out that Trump has never said he intends to take down the government in Tehran.

Read more: Why many in Iran want Donald Trump to win the US election

Politicians say the only poll that matters is the one on election day, and right now, polls are pointing to a historically tight race between Kamala Harris and Donald Trump.

Polls might show Harris leads Trump by around 2%, but it's also true that Trump has never been closer in the national polls to a Democratic rival.

Even though most pollsters correctly predicted Joe Biden's 2020 election win, his eventual margin over Trump was far closer than pre-election polls suggested.

There's an art to the science of correctly representing the opinions of hundreds of millions of American voters. We asked pollsters how it's done.

Speaking at a campaign event in his Mar-a-Lago resort in Florida, Trump spoke of his New York rally days earlier that featured speakers who made offensive and racist remarks.

A comedian at that event had joked about Puerto Rico, a US territory, calling it a ""floating island of garbage.""

""Politicians that have been doing this for a long time — 30 and 40 years — said there's never been an event so beautiful. It was like a love fest, an absolute love fest, and it was my honor to be involved,"" Trump said of his Sunday rally at Madison Square Garden.

Trump, however, did not directly address the backlash.

The Republican nominee is set to head later to the battleground state of Pennsylvania.

US entertainment news magazine People published exclusive statements from Barbara Pierce Bush on Tuesday, the daughter of former President George W. Bush, in support of Vice President Harris.

Bush told the magazine that she spent the weekend campaigning in Pennsylvania for Harris and her VP nominee Tim Walz.

""It was inspiring to join friends and meet voters with the Harris-Walz campaign in Pennsylvania this weekend,"" the 42-year-old said. ""I’m hopeful they'll move our country forward and protect women's rights.""

Bush has previously said that she is not a member of any US political party.

Kamala Harris is set to deliver her ""closing arguments"" speech at the same spot in Washington, DC where her rival Trump addressed a crowd of supporters shortly before they stormed the US Capitol on January 6, 2021.

The Ellipse, a park outside the White House, is preparing to welcome some 20,000 Harris supporters.

Her campaign said in a statement that the former prosecutor would deliver a ""major closing argument"" and ""make the case that it is time to turn the page on Trump and chart a new way forward.""

The speech is set to be an ""optimistic and hopeful message"" to voters, the campaign said, following rumblings from within the Democratic party that she has focused too much on Trump and not enough on her policy proposals in recent days.

Despite framing the speech as ""closing,"" Harris is still on track to keep up a grueling campaign schedule through Election Day on November 5.

Both Republicans and Democratics have highlighted the US' strategic partnership with India on the campaign trail. But what do Indians think? Our video looks into what awaits New Delhi and Washington after the Election Day.

The United States is made up of 50 states, but when it comes to presidential elections, some states matter more than others.

While many ""safe states"" usually vote reliably one way or the other, ""swing states"" could be won by either the Democratic or Republican candidate. This toss-up potential makes them attractive to candidates since these votes could push the election either way.

Over the years, the list of swing states has changed because of things like population, demographics or moves on wider cultural issues. Still, for US voters, the economy and inflation are at the top of the list of important issues.

The main battleground states to watch this election are Nevada, Arizona, Wisconsin, Michigan, Pennsylvania, North Carolina and Georgia.

Each swing state has its own set of key issues. DW takes a deeper look into each state.

US media outlets reported that longtime Trump ally Steve Bannon was released from a Connecticut prison.

He was serving a four-month sentence for defying a subpoena to appear before a congressional hearing regarding the January 6, 2021 riots.

Bannon was found guilty of contempt of Congress in 2022. He reported to jail in July after the Supreme Court declined to accept his bid to stay out of prison as he appeals his conviction.

The 70-year-old Breitbart News chairman is expected to resume his popular arch-conservative podcast following his release.

The US presidential race between Trump and Harris will be decided in the swing states, the biggest of which is Pennsylvania. We visited the state to get a sense of the political mood there:

Democratic candidate Harris is scheduled to deliver her campaign's ""closing argument"" speech at an event in Washington DC, while former First Lady Michelle Obama stumps for the vice president in the battleground state of Georgia.

Trump will also be campaigning in a swing state, holding a rally in Pennsylvania.

Arizona will be running a mock election to test its voting systems after Trump and some Republicans falsely claimed its voting machines malfunctioned in 2020.

At a rally in New York to begin the week, a comedian supporting Trump called US territory Puerto Rico a ""floating pile of garbage,"" prompting outrage so severe the campaign issued a rare statement walking back the comment.

In the Pacific Northwest, incendiary devices were set off at two ballot drop boxes, destroying hundreds of ballots.

The early morning fire at the drop box in Portland, Oregon, was extinguished quickly thanks to a suppression system inside the box as well as a nearby security guard, police said, and just three ballots were damaged there.

But within a few hours, another fire was discovered at a transit center drop box across the Columbia River in Vancouver, Washington.

In Pennsylvania, one of the most hotly contested swing states, a district attorney filed a lawsuit seeking to stop Elon Musk and his pro-Trump political action committee (or ""PAC"") from giving away $1 million each day to a random registered voter in a US swing state.

He described the action as an ""illegal lottery"" and also said it might interfere with the integrity of the elections.",,"Politics, United States of America",2024-10-29,CONTROL_Polish_Womens_Strike_2020_2024,sustained,True,0,"In, The, To"
https://www.dw.com/es/austria-atribuye-a-hezbol%C3%A1-ataque-que-hiri%C3%B3-a-8-de-sus-cascos-azules/a-70635898,Deutsche Welle,Austria atribuye a Hezbolá ataque que hirió a cascos azules,"El Gobierno austríaco descartó una retirada de los soldados austríacos del contingente de la FINUL.

El Gobierno de Austria atribuyó este martes (29.10.2024) al grupo chií libanés Hezbolá el ataque con cohetes en el que resultaron heridos levemente ocho soldados de ese país, que participan en la misión de mantenimiento de paz de la ONU en el sur del Líbano (FINUL).

""Condenamos de la forma más rotunda en grave incidente de hoy, presumiblemente causado por Hezbolá o por grupos aliados, y reclamamos una rápida investigación"", declaró el canciller federal (primer ministro), Karl Nehammer, acerca de ese ataque al cuartel general de FINUL en Naqura.

Nehammer afirmó que la labor de las tropas de la ONU es decisiva para mantener la estabilidad en regiones en crisis y afirmó que Austria, un país que no es miembro de la OTAN, participa activamente en esas misiones de paz.

""La seguridad de los cascos azules debe quedar garantizada en todo momento"", exigió.

También el ministro de Exteriores, Alexander Schallenberg, condenó las acciones de Hezbolá y reclamó un inmediato cese del lanzamiento de cohetes por parte de ese grupo contra Israel.

Ataques a Líbano

Los ataques israelíes del lunes contra distintas localidades del Líbano causaron al menos 82 muertos y 180 heridos, con lo que se eleva a 2.792 el número de muertos desde el estallido del conflicto armado entre Israel y Hezbolá, informó este martes el Ministerio de Salud Pública libanés.

Schallenberg telefoneó a su homólogo libanés, Bou Habib, en relación al ataque en el que quedaron heridos los soldados austríacos de FINUL, según un comunicado de Exteriores de Austria.

""El hecho de que los soldados de la FINUL vuelvan a ser víctimas de ataques es absolutamente inaceptable y constituye una violación del derecho internacional"", denunció el Ministerio de Exteriores de Austria en esa nota.

La FINUL también responsabilizó a ""Hezbulá o a algún grupo afín"" del ataque contra su cuartel general de Naqura.

El Gobierno de Austria descartó una retirada de los soldados austríacos del contingente de la FINUL.",,"Conflictos, Austria",2024-10-30,CONTROL_Polish_Womens_Strike_2020_2024,sustained,True,1,"De, En, La"
https://www.dw.com/ar/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%B7%D9%84%D8%A8-%D9%85%D9%86-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D9%88%D8%B6%D9%8A%D8%AD%D8%A7-%D8%A8%D8%B4%D8%A3%D9%86-%D8%BA%D8%A7%D8%B1%D8%A9-%D9%85%D8%B1%D9%88%D8%B9%D8%A9-%D8%B4%D9%85%D8%A7%D9%84%D9%8A-%D8%BA%D8%B2%D8%A9/a-70635342,Deutsche Welle,"واشنطن تطلب من إسرائيل توضيحا بشأن غارة ""مروعة"" شمالي غزة","قالت واشنطن إنها طلبت من إسرائيل توضيحا بشأن غارة ""مروعة"" في شمال غزة. وقالت مصادر فلسطينية إنها أسفرت عن مقتل وفقدان ما لا يقل عن 93 فلسطينيا في المجمل، فيما قال الجيش الإسرائيلي إنه يدقق في هذه المعلومات.

أعربت الولايات المتحدة الثلاثاء (29 تشرين الأول/أكتوبر 2024) عن قلقها إزاء غارة إسرائيلية ""مروعة"" في شمالغزة أسفرت عن مقتل عدد كبير من الضحايا إنها طلبت من حليفتها إجابات.

وقال المتحدث باسم وزارة الخارجية الأمريكية ماثيو ميلر للصحافيين ""نشعر بقلق عميق إزاء مقتل مدنيين في هذه الحادثة. إنها حادثة مروعة نتيجتها مروعة""، مشيرا إلى ""تقارير عن مقتل عشرين طفلا"" في القصف الذي دمر مبنى مكونا من خمسة طوابق في بيت لاهيا في شمال قطاع غزة المحاصر. وأضاف ميلر ""لقد تواصلنا مع الحكومة الإسرائيلية لنسألها عما حدث"".

وقالت وزارة الصحة التابعة لحناس في غزة إن هناك 93 فلسطينيا على الأقل بين قتيل ومفقود وأُصيب عشرات آخرون في قصف إسرائيلي استهدف مبنى سكنيا ببلدة بيت لاهيا في شمال القطاع اليوم الثلاثاء. وقال مسعفون إن 20 طفلا على الأقل من بين القتلى.

من جانبه قال بيان: ""الجيش الإسرائيلي على علم بالتقارير التي تفيد بإصابة مدنيين اليوم (الثلاثاء) في منطقة بيت لاهيا. ويجري النظر في تفاصيل الحادث""، حسب ما نقلت وكالة الأنباء الألمانية (د ب أ).

وفي رد على سؤال لوكالة فرانس برس، قال الجيش الإسرائيلي انه يدقق في هذه المعلومات.

وكثيرا ما يشكك الجيش الإسرائيلي في عدد القتلى الذي تنشره سلطات حماس، قائلا إنه غالبا ما يكون مبالغا فيه.

وأضاف الجيش في البيان، ""يقوم جيش الدفاع الإسرائيلي بعمليات محددة الأهداف ويبذل جهودا لتجنب إلحاق الأذى بالمدنيين غير الضالعين (في عمليات). ونؤكد أن المنطقة تم إخلاؤها من قبل جيش الدفاع الإسرائيلي وهي حاليا منطقة قتال نشطة"".

وكرر المتحدث باسم الخارجية الأمريكية دعوة الولايات المتحدة إلى إنهاء الحرب في غزة عن طريق التفاوض. واعتبر ميلر أن ""التكلفة المأسوية التي تكبدها المدنيون"" في الضربة الأخيرة ""هي تذكير آخر بالسبب الذي يجعلنا بحاجة إلى إنهاء هذه الحرب"". وتابع ""لقد مضى عام على الحملة العسكرية التي تشنها حكومة إسرائيل في غزة، وقد نجحت إسرائيل في تقويض القدرات العسكرية لحماس، كما نجحت في تقويض قيادة حماس، ومن خلال عملها العسكري نجحت في ضمان عدم قدرة حماس على تكرار هجمات السابع من تشرين الأول/أكتوبر"" 2023 التي أشعلت شرارة الحرب.

كذلك، أعربت الخارجية الأمريكية مجددا عن قلقها إزاء إقرار الكنيست الإسرائيلي الاثنين قانونا يحظر وكالة الأمم المتحدة لغوث وتشغيل اللاجئين الفلسطينيين (الأونروا) رغم دعوات دول غربية للامتناع عن ذلك.

وفي وقت سابق من هذا الشهر، حذّر وزير الخارجية أنتوني بلينكن ووزير الدفاع لويد أوستن إسرائيل من أن الولايات المتحدة قد تحجب المساعدات العسكرية في حال عدم زيادة المساعدات الإنسانية إلى غزة.

وقال ميلر إن بلينكن ""أوضح أننا نعارض تمرير هذا التشريع، وأوضح أنه قد تكون هناك تداعيات قانونية وسياسية لتنفيذ هذا التشريع"".

وعند سؤاله عن توجه النرويج إلى محكمة العدل الدولية لتوضيح واجبات إسرائيل في ما يتعلق بالمساعدات، قال ماثيو ميلر عن إسرائيل ""من المؤكد أن لديهم واجبا قانونيا بالسماح بدخول المساعدات الإنسانية وعدم إقامة حواجز على الطرق أمام المساعدات الإنسانية للناس في غزة"".

ويشار أن حركة حماس، وهي مجموعة مسلحة فلسطينية إسلاموية، تصنفها ألمانيا والاتحاد الأوروبي والولايات المتحدة ودول أخرى على أنها منظمة إرهابية.

خ.س/ع.ج.م/ه.د (أ ف ب، رويترز، د ب أ)",,"سياسة, إسرائيل",2024-10-29,CONTROL_Polish_Womens_Strike_2020_2024,sustained,True,6,"به, در, های"
