publisher,is_control,event_topic_label,n_articles,total_articles,topic_share_pct,event_label
The Washington Times,False,8_css_inlinelink_yidnqd_yidnqd inlinelink,3,50,6.0,Polish_Womens_Strike_2020
The Washington Times,False,9_dass_pour_pollution_kramp,1,50,2.0,Polish_Womens_Strike_2020
es,False,-1_er_000_dass_people,13,50,26.0,Polish_Womens_Strike_2020
es,False,0_trump_biden_president_election,3,50,6.0,Polish_Womens_Strike_2020
es,False,15_cdu_scholz_merkel_er,3,50,6.0,Polish_Womens_Strike_2020
es,False,16_asylum_asylum seekers_crossings_border,4,50,8.0,Polish_Womens_Strike_2020
es,False,17_men_mujeres_paz_women,1,50,2.0,Polish_Womens_Strike_2020
es,False,18_ber_flughafen_berlin_flight,1,50,2.0,Polish_Womens_Strike_2020
es,False,19_cultura_festival_sevilla_seed,1,50,2.0,Polish_Womens_Strike_2020
es,False,27_per_charity_els_pledge,1,50,2.0,Polish_Womens_Strike_2020
es,False,2_halloween_pumpkin_trick_moon,2,50,4.0,Polish_Womens_Strike_2020
es,False,37_ruth_familia_marine_loch,1,50,2.0,Polish_Womens_Strike_2020
es,False,42_patria_aux_algérie_france,2,50,4.0,Polish_Womens_Strike_2020
es,False,45_producción_pour_materials_pitch,1,50,2.0,Polish_Womens_Strike_2020
es,False,47_talbot_mod_css_css yidnqd,1,50,2.0,Polish_Womens_Strike_2020
es,False,50_ar_ac_moreno_maría,1,50,2.0,Polish_Womens_Strike_2020
es,False,52_están_está_afrique_país,3,50,6.0,Polish_Womens_Strike_2020
es,False,53_cruise_airbnb_cleaning_cdc,1,50,2.0,Polish_Womens_Strike_2020
es,False,58_lópez_mexico_criminal_mexican,1,50,2.0,Polish_Womens_Strike_2020
es,False,5_quarter_apple_analysts_revenue,1,50,2.0,Polish_Womens_Strike_2020
es,False,6_sentencia_mossos_audiencia_va,6,50,12.0,Polish_Womens_Strike_2020
es,False,7_jugoslawien_tanzania_opposition_er,2,50,4.0,Polish_Womens_Strike_2020
es,False,9_dass_pour_pollution_kramp,1,50,2.0,Polish_Womens_Strike_2020
i,False,-1_er_000_dass_people,9,50,18.0,Polish_Womens_Strike_2020
i,False,0_trump_biden_president_election,2,50,4.0,Polish_Womens_Strike_2020
i,False,11_cases_vitamin_covid_covid 19,1,50,2.0,Polish_Womens_Strike_2020
i,False,19_cultura_festival_sevilla_seed,1,50,2.0,Polish_Womens_Strike_2020
i,False,1_players_england_league_team,1,50,2.0,Polish_Womens_Strike_2020
i,False,27_per_charity_els_pledge,2,50,4.0,Polish_Womens_Strike_2020
i,False,2_halloween_pumpkin_trick_moon,13,50,26.0,Polish_Womens_Strike_2020
i,False,33_maßnahmen_allemagne_corona_parteitag,1,50,2.0,Polish_Womens_Strike_2020
i,False,34_nathan_sister_diana_series,3,50,6.0,Polish_Womens_Strike_2020
i,False,35_je_gaitskill_ai_qu,2,50,4.0,Polish_Womens_Strike_2020
i,False,36_lucky_luke_hrvy_strictly,4,50,8.0,Polish_Womens_Strike_2020
i,False,37_ruth_familia_marine_loch,1,50,2.0,Polish_Womens_Strike_2020
i,False,38_podcast_hommes_ivoire_côte ivoire,1,50,2.0,Polish_Womens_Strike_2020
i,False,43_students_student_tuition_trust,1,50,2.0,Polish_Womens_Strike_2020
i,False,4_corbyn_labour_party_anti,6,50,12.0,Polish_Womens_Strike_2020
i,False,61_pub_pubs_css_inlinelink,1,50,2.0,Polish_Womens_Strike_2020
i,False,63_terry_mr_emerson_er,1,50,2.0,Polish_Womens_Strike_2020
